House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
Sun,Mercury Venus,Mars Jupiter,,,Moon Ketu,,,,Saturn,,Rahu
Sun Mercury Venus,Jupiter,Mars,,Moon Ketu,,,,Saturn,,Rahu,
Mercury,Mars Jupiter,,Ketu,Moon,,,,Saturn,Rahu,,Sun Venus
Mars Jupiter,,,Moon Ketu,,,,Saturn,,Rahu,,Sun Mercury Venus
Mars,,Ketu,Moon,,,,Saturn,Rahu,,Sun Venus,Mercury Jupiter
Mars,,Moon Ketu,,,,Saturn,,Rahu,,Sun Mercury Venus,Jupiter
,Ketu,Moon,,,,Saturn,Rahu,,Sun Venus,Mercury,Mars Jupiter
,Moon Ketu,,,,Saturn,,Rahu,,Sun Mercury Venus,Jupiter,Mars
,Moon Ketu,,,,Saturn,,Rahu,Sun Venus,Mercury,Mars Jupiter,
Ketu,Moon,,,,Saturn,Rahu,,Sun Mercury Venus,Jupiter,Mars,
Moon Ketu,,,,Saturn,,Rahu,,Sun Mercury Venus,Mars Jupiter,,
Moon,,,,Saturn,Rahu,,Sun Venus,Mercury Jupiter,Mars,,Ketu
,,,Saturn,,Rahu,,Sun Mercury Venus,Mars Jupiter,,,Moon Ketu
,,,Saturn,Rahu,,Sun Venus,Mercury Jupiter,Mars,,Ketu,Moon
,,Saturn,,Rahu,,Sun Mercury Venus,Jupiter,Mars,,Moon Ketu,
,,Saturn,Rahu,,Sun Venus,Mercury,Mars Jupiter,,Ketu,Moon,
,Saturn,,Rahu,,Sun Mercury Venus,Jupiter,Mars,,Ketu,Moon,
,Saturn,,Rahu,Sun,Mercury Venus,Mars Jupiter,,,Moon Ketu,,
,Saturn,Rahu,,Sun Mercury Venus,Jupiter,Mars,,Ketu,Moon,,
Saturn,,Rahu,,Sun Mercury Venus,Mars Jupiter,,,Moon Ketu,,,
Saturn,Rahu,,Sun Venus,Mercury Jupiter,Mars,,Ketu,Moon,,,
,Rahu,Sun,Mercury Venus,Mars Jupiter,,,Moon Ketu,,,,Saturn
Rahu,,Sun Mercury Venus,Jupiter,Mars,,Ketu,Moon,,,Saturn,
,Sun Venus,Mercury Jupiter,Mars,,Ketu,Moon,,,,Saturn,Rahu
Sun,Mercury Venus,Mars Jupiter,,,Moon Ketu,,,,Saturn,,Rahu
Sun Mercury Venus,Jupiter,Mars,,Ketu,Moon,,,Saturn,,Rahu,
Mercury Jupiter,Mars,,Ketu,Moon,,,,Saturn,Rahu,,Sun Venus
Mars Jupiter,,,Ketu,Moon,,,Saturn,,Rahu,,Sun Mercury Venus
Mars,,Ketu,Moon,,,,Saturn,Rahu,,Sun Venus,Mercury Jupiter
Mars,,Ketu,Moon,,,Saturn,,Rahu,,Sun Mercury Venus,Jupiter
,Ketu,Moon,,,,Saturn,Rahu,,Sun Venus,Mercury,Mars Jupiter
,Ketu,Moon,,,Saturn,,Rahu,,Sun Mercury Venus,Jupiter,Mars
,Moon Ketu,,,,Saturn,,Rahu,Sun,Mercury Venus,Mars Jupiter,
Ketu,Moon,,,Saturn,,Rahu,,Sun Mercury Venus,Jupiter,Mars,
Ketu,Moon,,,Saturn,,Rahu,,Sun Mercury Venus,Mars Jupiter,,
Moon,,,,Saturn,Rahu,,Sun Venus,Mercury Jupiter,Mars,,Ketu
Moon,,,Saturn,,Rahu,,Sun Mercury Venus,Mars Jupiter,,,Ketu
,,,Saturn,Rahu,,Sun Venus,Mercury Jupiter,Mars,,Ketu,Moon
,,Saturn,,Rahu,,Sun Mercury Venus,Jupiter,Mars,,Ketu,Moon
,,Saturn,Rahu,,Sun Venus,Mercury,Mars Jupiter,,Ketu,Moon,
,Saturn,,Rahu,,Sun Mercury Venus,Jupiter,Mars,,Ketu,Moon,
,Saturn,,Rahu,Sun,Mercury Venus,Mars Jupiter,,,Ketu,Moon,
,Saturn,Rahu,,Sun Venus,Mercury Jupiter,Mars,,Ketu,Moon,,
Saturn,,Rahu,,Sun Mercury Venus,Mars Jupiter,,,Ketu,Moon,,
Saturn,Rahu,,Sun Venus,Mercury Jupiter,Mars,,Ketu,Moon,,,
,Rahu,Sun,Mercury Venus,Mars Jupiter,,,Ketu,Moon,,,Saturn
Rahu,,Sun Mercury Venus,Jupiter,Mars,,Ketu,Moon,,,Saturn,
,Sun Venus,Mercury Jupiter,Mars,,Ketu,Moon,,,,Saturn,Rahu
Sun,Mercury Venus,Mars Jupiter,,,Ketu,Moon,,,Saturn,,Rahu
Sun Mercury Venus,Jupiter,Mars,,Ketu,Moon,,,Saturn,,Rahu,
Mercury Jupiter,Mars,,Ketu,Moon,,,,Saturn,Rahu,,Sun Venus
Mars Jupiter,,,Ketu,Moon,,,Saturn,,Rahu,,Sun Mercury Venus
Mars,,Ketu,Moon,,,,Saturn,Rahu,,Sun Venus,Mercury Jupiter
Mars,,Ketu,Moon,,,Saturn,,Rahu,,Sun Mercury Venus,Jupiter
,Ketu,,Moon,,,Saturn,Rahu,,Sun Venus,Mercury,Mars Jupiter
,Ketu,Moon,,,Saturn,,Rahu,,Sun Mercury Venus,Jupiter,Mars
Ketu,,Moon,,,Saturn,Rahu,,Sun,Mercury Venus,Mars Jupiter,
Ketu,Moon,,,Saturn,,Rahu,,Sun Mercury Venus,Jupiter,Mars,
Ketu,Moon,,,Saturn,,Rahu,,Sun Mercury Venus,Mars Jupiter,,
Moon,,,,Saturn,Rahu,,Sun Venus,Mercury Jupiter,Mars,,Ketu
Moon,,,Saturn,,Rahu,,Sun Mercury Venus,Mars Jupiter,,,Ketu
Moon,,,Saturn,Rahu,,Sun Venus,Mercury Jupiter,Mars,,Ketu,
,,Saturn,,Rahu,,Sun Mercury Venus,Jupiter,Mars,,Ketu,Moon
,,Saturn,Rahu,,Sun Venus,Mercury,Mars Jupiter,,Ketu,,Moon
,Saturn,,Rahu,,Sun Mercury Venus,Jupiter,Mars,,Ketu,Moon,
,Saturn,,Rahu,Sun,Mercury Venus,Mars Jupiter,,,Ketu,Moon,
,Saturn,Rahu,,Sun Venus,Mercury Jupiter,Mars,,Ketu,,Moon,
Saturn,,Rahu,,Sun Mercury Venus,Mars Jupiter,,,Ketu,Moon,,
Saturn,Rahu,,Sun Venus,Mercury Jupiter,Mars,,Ketu,,Moon,,
,Rahu,Sun,Mercury Venus,Mars Jupiter,,,Ketu,Moon,,,Saturn
Rahu,,Sun Mercury Venus,Jupiter,Mars,,Ketu,Moon,,,Saturn,
,Sun Venus,Mercury Jupiter,Mars,,Ketu,,Moon,,,Saturn,Rahu
Sun,Mercury Venus,Mars Jupiter,,,Ketu,Moon,,,Saturn,,Rahu
Sun Mercury Venus,Jupiter,Mars,,Ketu,Moon,,,Saturn,,Rahu,
Mercury Jupiter,Mars,,Ketu,,Moon,,,Saturn,Rahu,,Sun Venus
Mars Jupiter,,,Ketu,Moon,,,Saturn,,Rahu,,Sun Mercury Venus
Mars,,Ketu,,Moon,,,Saturn,Rahu,,Sun Venus,Mercury Jupiter
Mars,,Ketu,Moon,,,Saturn,,Rahu,,Sun Mercury Venus,Jupiter
,Ketu,,Moon,,,Saturn,Rahu,,Sun Venus,Mercury Jupiter,Mars
,Ketu,,Moon,,Saturn,,Rahu,,Sun Mercury Venus,Jupiter,Mars
Ketu,,Moon,,,Saturn,Rahu,,Sun,Mercury Venus,Mars Jupiter,
Ketu,,Moon,,Saturn,,Rahu,,Sun Venus,Mercury Jupiter,Mars,
Ketu,Moon,,,Saturn,,Rahu,,Sun Mercury Venus,Mars Jupiter,,
,Moon,,,Saturn,Rahu,,Sun Venus,Mercury Jupiter,Mars,,Ketu
Moon,,,Saturn,,Rahu,,Sun Mercury Venus,Mars Jupiter,,,Ketu
Moon,,,Saturn,Rahu,,Sun Venus,Mercury Jupiter,Mars,,Ketu,
Moon,,Saturn,,Rahu,,Sun Mercury Venus,Jupiter,Mars,,Ketu,
,,Saturn,Rahu,,Sun Venus,Mercury,Mars Jupiter,,Ketu,,Moon
,Saturn,,Rahu,,Sun Mercury Venus,Jupiter,Mars,,Ketu,,Moon
,Saturn,,Rahu,Sun,Mercury Venus,Mars Jupiter,,,Ketu,Moon,
Saturn,,Rahu,,Sun Venus,Mercury Jupiter,Mars,,Ketu,,Moon,
Saturn,,Rahu,,Sun Mercury Venus,Mars Jupiter,,,Ketu,Moon,,
,Rahu,,Sun Venus,Mercury Jupiter,Mars,,Ketu,,Moon,,Saturn
Rahu,,Sun,Mercury Venus,Mars Jupiter,,Ketu,,Moon,,,Saturn
Rahu,,Sun Mercury Venus,Jupiter,Mars,,Ketu,,Moon,,Saturn,
,Sun Venus,Mercury Jupiter,Mars,,Ketu,,Moon,,,Saturn,Rahu
Sun,Mercury Venus,Mars Jupiter,,Ketu,,Moon,,,Saturn,Rahu,
Sun Mercury Venus,Jupiter,Mars,,Ketu,,Moon,,Saturn,,Rahu,
Mercury Jupiter,Mars,,Ketu,,Moon,,,Saturn,Rahu,,Sun Venus
Mars Jupiter,,,Ketu,,Moon,,Saturn,,Rahu,,Sun Mercury Venus
Mars,,Ketu,,Moon,,,Saturn,Rahu,,Sun Venus,Mercury Jupiter
,,Ketu,,Moon,,Saturn,,Rahu,,Sun Mercury Venus,Mars Jupiter
,Ketu,,Moon,,,Saturn,Rahu,,Sun Venus,Mercury Jupiter,Mars
,Ketu,,Moon,,Saturn,,Rahu,,Sun Mercury Venus,Jupiter,Mars
Ketu,,Moon,,,Saturn,Rahu,,Sun,Mercury Venus,Mars Jupiter,
Ketu,,Moon,,Saturn,,Rahu,,Sun Venus,Mercury Jupiter,Mars,
Ketu,,Moon,,Saturn,,Rahu,,Sun Mercury Venus,Mars Jupiter,,
,Moon,,,Saturn,Rahu,,Sun Venus,Mercury Jupiter,Mars,,Ketu
,Moon,,Saturn,,Rahu,,Sun Mercury Venus,Mars Jupiter,,,Ketu
Moon,,,Saturn,Rahu,,Sun Venus,Mercury Jupiter,Mars,,Ketu,
Moon,,Saturn,,Rahu,,Sun Mercury Venus,Jupiter,Mars,,Ketu,
Moon,,Saturn,Rahu,,Sun Venus,Mercury,Mars Jupiter,,Ketu,,
,Saturn,,Rahu,,Sun Mercury Venus,Jupiter,Mars,,Ketu,,Moon
,Saturn,Rahu,,Sun,Mercury Venus,Mars Jupiter,,Ketu,,,Moon
Saturn,,Rahu,,Sun Venus,Mercury Jupiter,Mars,,Ketu,,Moon,
Saturn,,Rahu,,Sun Mercury Venus,Mars Jupiter,,,Ketu,,Moon,
,Rahu,,Sun Venus,Mercury Jupiter,Mars,,Ketu,,Moon,,Saturn
Rahu,,Sun,Mercury Venus,Mars Jupiter,,Ketu,,,Moon,,Saturn
Rahu,,Sun Mercury Venus,Jupiter,Mars,,Ketu,,Moon,,Saturn,
,Sun Venus,Mercury Jupiter,Mars,,Ketu,,Moon,,,Saturn,Rahu
Sun,Mercury Venus,Mars Jupiter,,Ketu,,,Moon,,Saturn,Rahu,
Sun Mercury Venus,Jupiter,Mars,,Ketu,,Moon,,Saturn,,Rahu,
Mercury Jupiter,Mars,,Ketu,,Moon,,,Saturn,Rahu,,Sun Venus
Mars Jupiter,,,Ketu,,Moon,,Saturn,,Rahu,,Sun Mercury Venus
Mars,,Ketu,,,Moon,,Saturn,Rahu,,Sun Venus,Mercury Jupiter
,,Ketu,,Moon,,Saturn,,Rahu,,Sun Mercury Venus,Mars Jupiter
,Ketu,,,Moon,,Saturn,Rahu,,Sun Venus,Mercury Jupiter,Mars
,Ketu,,Moon,,Saturn,,Rahu,,Sun Mercury Venus,Jupiter,Mars
Ketu,,,Moon,,Saturn,Rahu,,Sun,Mercury Venus,Mars Jupiter,
Ketu,,Moon,,Saturn,,Rahu,,Sun Venus,Mercury Jupiter,Mars,
Ketu,,Moon,,Saturn,,Rahu,,Sun Mercury Venus,Mars Jupiter,,
,,Moon,Saturn,,Rahu,,Sun Venus,Mercury Jupiter,Mars,,Ketu
,Moon,,Saturn,,Rahu,,Sun Mercury Venus,Mars Jupiter,,,Ketu
,Moon,,Saturn,Rahu,,Sun Venus,Mercury Jupiter,Mars,,Ketu,
Moon,,Saturn,,Rahu,,Sun Mercury Venus,Jupiter,Mars,,Ketu,
Moon,,Saturn,Rahu,,Sun Venus,Mercury,Mars Jupiter,,Ketu,,
,Saturn,,Rahu,,Sun Venus,Mercury Jupiter,Mars,,Ketu,,Moon
,Saturn,Rahu,,Sun,Mercury Venus,Mars Jupiter,,Ketu,,,Moon
Saturn,,Rahu,,Sun Venus,Mercury Jupiter,Mars,,Ketu,,,Moon
Saturn,,Rahu,,Sun Mercury Venus,Mars Jupiter,,,Ketu,,Moon,
,Rahu,,Sun Venus,Mercury Jupiter,Mars,,Ketu,,,Moon,Saturn
Rahu,,Sun,Mercury Venus,Mars Jupiter,,Ketu,,,Moon,,Saturn
Rahu,,Sun Mercury Venus,Jupiter,Mars,,Ketu,,Moon,,Saturn,
,Sun Venus,Mercury Jupiter,Mars,,Ketu,,,Moon,Saturn,,Rahu
Sun,Mercury Venus,Mars Jupiter,,Ketu,,,Moon,,Saturn,Rahu,
Sun Mercury Venus,Jupiter,Mars,,Ketu,,Moon,,Saturn,,Rahu,
Mercury Jupiter,Mars,,Ketu,,,Moon,,Saturn,Rahu,,Sun Venus
Mars Jupiter,,,Ketu,,Moon,,Saturn,,Rahu,,Sun Mercury Venus
Mars,,Ketu,,,Moon,,Saturn,Rahu,,Sun Venus,Mercury Jupiter
,,Ketu,,Moon,,Saturn,,Rahu,,Sun Mercury Venus,Mars Jupiter
,Ketu,,,Moon,,Saturn,Rahu,,Sun Venus,Mercury Jupiter,Mars
,Ketu,,,Moon,Saturn,,Rahu,,Sun Mercury Venus,Jupiter,Mars
Ketu,,,Moon,,Saturn,Rahu,,Sun,Mercury Venus,Mars Jupiter,
Ketu,,,Moon,Saturn,,Rahu,,Sun Venus,Mercury Jupiter,Mars,
,,Moon,,Saturn,Rahu,,,Sun Mercury Venus,Mars Jupiter,,Ketu
,,Moon,Saturn,,Rahu,,Sun Venus,Mercury Jupiter,Mars,,Ketu
,,Moon,Saturn,,Rahu,,Sun Mercury Venus,Mars Jupiter,,,Ketu
,Moon,,Saturn,Rahu,,Sun Venus,Mercury Jupiter,Mars,,Ketu,
,Moon,Saturn,,Rahu,,Sun Mercury Venus,Jupiter,Mars,,Ketu,
Moon,,Saturn,Rahu,,Sun,Mercury Venus,Mars Jupiter,,Ketu,,
Moon,Saturn,,Rahu,,Sun Venus,Mercury Jupiter,Mars,,Ketu,,
,Saturn,Rahu,,Sun,Mercury Venus,Mars Jupiter,,Ketu,,,Moon
Saturn,,Rahu,,Sun Venus,Mercury Jupiter,Mars,,Ketu,,,Moon
Saturn,Rahu,,,Sun Mercury Venus,Mars Jupiter,,Ketu,,,,Moon
,Rahu,,Sun Venus,Mercury Jupiter,Mars,,Ketu,,,Moon,Saturn
Rahu,,Sun,Mercury Venus,Mars Jupiter,,Ketu,,,Moon,,Saturn
Rahu,,Sun Mercury Venus,Jupiter,Mars,,Ketu,,,Moon,Saturn,
,Sun Venus,Mercury Jupiter,Mars,,Ketu,,,Moon,Saturn,,Rahu
Sun,Mercury Venus,Mars Jupiter,,Ketu,,,Moon,,Saturn,Rahu,
Sun Mercury Venus,Mars Jupiter,,,Ketu,,,Moon,Saturn,,Rahu,
Mercury Jupiter,Mars,,Ketu,,,Moon,Saturn,,Rahu,,Sun Venus
Mars Jupiter,,,Ketu,,,Moon,Saturn,,Rahu,,Sun Mercury Venus
Mars,,Ketu,,,Moon,Saturn,,Rahu,,Sun Venus,Mercury Jupiter
,,Ketu,,,Moon,Saturn,,Rahu,,Sun Mercury Venus,Mars Jupiter
,Ketu,,,Moon,,Saturn,Rahu,,Sun Venus,Mercury Jupiter,Mars
,Ketu,,,Moon,Saturn,,Rahu,,Sun Mercury Venus,Jupiter,Mars
Ketu,,,,Moon,Saturn,Rahu,,Sun,Mercury Venus,Mars Jupiter,
Ketu,,,Moon,Saturn,,Rahu,,Sun Venus,Mercury Jupiter,Mars,
,,,Moon,Saturn,Rahu,,,Sun Mercury Venus,Mars Jupiter,,Ketu
,,Moon,Saturn,,Rahu,,Sun Venus,Mercury Jupiter,Mars,,Ketu
,,Moon,Saturn,,Rahu,,Sun Mercury Venus,Mars Jupiter,,,Ketu
,Moon,,Saturn,Rahu,,Sun Venus,Mercury Jupiter,Mars,,Ketu,
,Moon,Saturn,,Rahu,,Sun Mercury Venus,Jupiter,Mars,,Ketu,
,Moon,Saturn,Rahu,,Sun,Mercury Venus Jupiter,Mars,,Ketu,,
Moon,Saturn,,Rahu,,Sun Venus,Mercury Jupiter,Mars,,Ketu,,
Moon,Saturn,Rahu,,Sun,Mercury Venus,Mars Jupiter,,Ketu,,,
Saturn,,Rahu,,Sun Venus,Mercury Jupiter,Mars,,Ketu,,,Moon
Saturn,Rahu,,,Sun Mercury Venus,Mars Jupiter,,Ketu,,,,Moon
,Rahu,,Sun Venus,Mercury Jupiter,Mars,,Ketu,,,Moon,Saturn
Rahu,,Sun,Mercury Venus,Mars Jupiter,,Ketu,,,,Moon,Saturn
Rahu,,Sun Mercury Venus,Jupiter,Mars,,Ketu,,,Moon,Saturn,
,Sun Venus,Mercury Jupiter,Mars,,Ketu,,,Moon,Saturn,,Rahu
Sun,Mercury Venus Jupiter,Mars,,Ketu,,,,Moon,Saturn,Rahu,
Sun Mercury Venus,Mars Jupiter,,,Ketu,,,Moon,Saturn,,Rahu,
Mercury Jupiter,Mars,,Ketu,,,,Moon Saturn,,Rahu,,Sun Venus
Mars Jupiter,,,Ketu,,,Moon,Saturn,,Rahu,,Sun Mercury Venus
Mars,,Ketu,,,,Moon Saturn,,Rahu,,Sun Venus,Mercury Jupiter
,,Ketu,,,Moon,Saturn,,Rahu,,Sun Mercury Venus,Mars Jupiter
,Ketu,,,,Moon,Saturn,Rahu,,Sun Venus,Mercury Jupiter,Mars
,Ketu,,,Moon,Saturn,,Rahu,,Sun Mercury Venus,Jupiter,Mars
Ketu,,,,Moon,Saturn,Rahu,,Sun,Mercury Venus,Mars Jupiter,
Ketu,,,,Moon Saturn,,Rahu,,Sun Venus,Mercury Jupiter,Mars,
,,,Moon,Saturn,Rahu,,,Sun Mercury Venus,Mars Jupiter,,Ketu
,,,Moon Saturn,,Rahu,,Sun Venus,Mercury Jupiter,Mars,,Ketu
,,Moon,Saturn,,Rahu,,Sun Mercury Venus,Mars Jupiter,,,Ketu
,,Moon,Saturn,Rahu,,Sun Venus,Mercury Jupiter,Mars,,Ketu,
,Moon,Saturn,,Rahu,,Sun Mercury Venus,Jupiter,Mars,,Ketu,
,Moon,Saturn,Rahu,,Sun,Mercury Venus Jupiter,Mars,,Ketu,,
,Moon Saturn,,Rahu,,Sun Venus,Mercury Jupiter,Mars,,Ketu,,
Moon,Saturn,Rahu,,Sun,Mercury Venus,Mars Jupiter,,Ketu,,,
Moon Saturn,,Rahu,,Sun Venus,Mercury Jupiter,Mars,,Ketu,,,
Saturn,Rahu,,,Sun Mercury Venus,Mars Jupiter,,Ketu,,,,Moon
,Rahu,,Sun Venus,Mercury Jupiter,Mars,,Ketu,,,,Moon Saturn
Rahu,,Sun,Mercury Venus,Mars Jupiter,,Ketu,,,,Moon,Saturn
Rahu,,Sun Mercury Venus,Mars Jupiter,,,Ketu,,,,Moon Saturn,
,Sun Venus,Mercury Jupiter,Mars,,Ketu,,,,Moon Saturn,,Rahu
Sun,Mercury Venus Jupiter,Mars,,Ketu,,,,Moon,Saturn,Rahu,
Sun Mercury Venus,Mars Jupiter,,,Ketu,,,,Moon Saturn,,Rahu,
Mercury Jupiter,Mars,,Ketu,,,,Moon Saturn,,Rahu,,Sun Venus
Mars Jupiter,,Ketu,,,,,Moon Saturn,Rahu,,,Sun Mercury Venus
Mars,,Ketu,,,,Moon Saturn,,Rahu,,Sun Venus,Mercury Jupiter
,,Ketu,,,,Moon Saturn,,Rahu,,Sun Mercury Venus,Mars Jupiter
,Ketu,,,,Moon,Saturn,Rahu,,Sun Venus,Mercury Jupiter,Mars
,Ketu,,,,Moon Saturn,,Rahu,,Sun Venus,Mercury Jupiter,Mars
Ketu,,,,Moon,Saturn,Rahu,,Sun,Mercury Venus,Mars Jupiter,
Ketu,,,,Moon Saturn,,Rahu,,Sun Venus,Mercury Jupiter,Mars,
,,,,Moon Saturn,Rahu,,,Sun Mercury Venus,Mars Jupiter,,Ketu
,,,Moon Saturn,,Rahu,,Sun Venus,Mercury Jupiter,Mars,,Ketu
,,,Moon Saturn,,Rahu,,Sun Mercury Venus,Mars Jupiter,,,Ketu
,,Moon Saturn,,Rahu,,Sun Venus,Mercury Jupiter,Mars,,Ketu,
,,Moon Saturn,,Rahu,,Sun Mercury Venus,Jupiter,Mars,,Ketu,
,Moon,Saturn,Rahu,,Sun,Mercury Venus Jupiter,Mars,,Ketu,,
,Moon Saturn,,Rahu,,Sun Venus,Mercury Jupiter,Mars,,Ketu,,
,Moon Saturn,Rahu,,Sun,Mercury Venus,Mars Jupiter,,Ketu,,,
Moon Saturn,,Rahu,,Sun Venus,Mercury Jupiter,Mars,,Ketu,,,
Moon Saturn,Rahu,,,Sun Mercury Venus,Mars Jupiter,,Ketu,,,,
,Rahu,,Sun Venus,Mercury Jupiter,Mars,,Ketu,,,,Moon Saturn
Rahu,,Sun,Mercury Venus Jupiter,Mars,,Ketu,,,,,Moon Saturn
Rahu,,Sun Mercury Venus,Mars Jupiter,,,Ketu,,,,Moon Saturn,
,Sun Venus,Mercury Jupiter,Mars,,Ketu,,,,Moon Saturn,,Rahu
Sun,Mercury Venus Jupiter,Mars,,Ketu,,,,,Moon Saturn,Rahu,
Sun Mercury Venus,Mars Jupiter,,,Ketu,,,,Moon Saturn,,Rahu,
Mercury Jupiter,Mars,,Ketu,,,,Moon Saturn,,Rahu,,Sun Venus
Mars Jupiter,,Ketu,,,,,Moon Saturn,Rahu,,,Sun Mercury Venus
Mars,,Ketu,,,,Moon Saturn,,Rahu,,Sun Venus,Mercury Jupiter
,,Ketu,,,,Moon Saturn,,Rahu,,Sun Mercury Venus,Mars Jupiter
,Ketu,,,,,Moon Saturn,Rahu,,Sun Venus,Mercury Jupiter,Mars
,Ketu,,,,Moon Saturn,,Rahu,,Sun Venus,Mercury Jupiter,Mars
Ketu,,,,,Moon Saturn,Rahu,,Sun,Mercury Venus Jupiter,Mars,
Ketu,,,,Moon Saturn,,Rahu,,Sun Venus,Mercury Jupiter,Mars,
,,,,Moon Saturn,Rahu,,,Sun Mercury Venus,Mars Jupiter,,Ketu
,,,Saturn,Moon,Rahu,,Sun Venus,Mercury Jupiter,Mars,,Ketu
,,,Moon Saturn,Rahu,,,Sun Mercury Venus,Mars Jupiter,,Ketu,
,,Saturn,Moon,Rahu,,Sun Venus,Mercury Jupiter,Mars,,Ketu,
,,Moon Saturn,,Rahu,,Sun Mercury Venus,Jupiter,Mars,,Ketu,
,,Moon Saturn,Rahu,,Sun,Mercury Venus Jupiter,Mars,,Ketu,,
,Moon Saturn,,Rahu,,Sun Venus,Mercury Jupiter,Mars,,Ketu,,
,Moon Saturn,Rahu,,,Sun Mercury Venus,Mars Jupiter,,Ketu,,,
Saturn,Moon,Rahu,,Sun Venus,Mercury Jupiter,Mars,,Ketu,,,
Moon Saturn,Rahu,,,Sun Mercury Venus,Mars Jupiter,,Ketu,,,,
Moon,Rahu,,Sun Venus,Mercury Jupiter,Mars,,Ketu,,,,Saturn
Rahu,,Sun,Mercury Venus Jupiter,Mars,,Ketu,,,,,Moon Saturn
Rahu,,Sun Mercury Venus,Mars Jupiter,,,Ketu,,,,Moon Saturn,
,Sun Venus,Mercury Jupiter,Mars,,Ketu,,,,Saturn,Moon,Rahu
Sun,Mercury Venus Jupiter,Mars,,Ketu,,,,,Moon Saturn,Rahu,
Sun Mercury Venus,Mars Jupiter,,Ketu,,,,,Moon Saturn,Rahu,,
Mercury Jupiter,Mars,,Ketu,,,,Saturn,Moon,Rahu,,Sun Venus
Mars Jupiter,,Ketu,,,,,Moon Saturn,Rahu,,,Sun Mercury Venus
Mars,,Ketu,,,,Saturn,Moon,Rahu,,Sun Venus,Mercury Jupiter
,,Ketu,,,,Moon Saturn,,Rahu,,Sun Mercury Venus,Mars Jupiter
,Ketu,,,,Saturn,Moon,Rahu,,Sun Venus,Mercury Jupiter,Mars
,Ketu,,,,Saturn,Moon,Rahu,,Sun Venus,Mercury Jupiter,Mars
Ketu,,,,,Moon Saturn,Rahu,,Sun,Mercury Venus Jupiter,Mars,
Ketu,,,,Saturn,Moon,Rahu,,Sun Venus,Mercury Jupiter,Mars,
,,,,Moon Saturn,Rahu,,,Sun Mercury Venus,Mars Jupiter,,Ketu
,,,Saturn,Moon,Rahu,,Sun Venus,Mercury Jupiter,Mars,,Ketu
,,,Saturn,Moon Rahu,,,Sun Mercury Venus,Mars Jupiter,,Ketu,
,,Saturn,Moon,Rahu,,Sun Venus,Mercury Jupiter,Mars,,Ketu,
,,Saturn,Moon,Rahu,,Sun Mercury Venus,Jupiter,Mars,,Ketu,
,,Moon Saturn,Rahu,,Sun,Mercury Venus Jupiter,Mars,,Ketu,,
,Saturn,Moon,Rahu,,Sun Venus,Mercury Jupiter,Mars,,Ketu,,
,Moon Saturn,Rahu,,,Sun Mercury Venus,Mars Jupiter,,Ketu,,,
Saturn,Moon,Rahu,,Sun Venus,Mercury Jupiter,Mars,,Ketu,,,
Saturn,Moon Rahu,,,Sun Mercury Venus,Mars Jupiter,,Ketu,,,,
Moon,Rahu,,Sun Venus,Mercury Jupiter,Mars,,Ketu,,,,Saturn
Rahu,,Sun,Mercury Venus Jupiter,Mars,,Ketu,,,,,Moon Saturn
,,Sun Mercury Venus,Mars Jupiter,,Ketu,,,,,Saturn,Moon Rahu
,Sun Venus,Mercury Jupiter,Mars,,Ketu,,,,Saturn,Moon,Rahu
Sun,Mercury Venus Jupiter,Mars,,Ketu,,,,Saturn,Moon,Rahu,
Sun Mercury Venus,Mars Jupiter,,Ketu,,,,,Saturn,Moon Rahu,,
Mercury Jupiter,Mars,,Ketu,,,,Saturn,Moon,Rahu,,Sun Venus
Mars Jupiter,,Ketu,,,,,Saturn,Moon Rahu,,,Sun Mercury Venus
Mars,,Ketu,,,,Saturn,Moon,Rahu,,Sun Venus,Mercury Jupiter
,Ketu,,,,,Saturn,Moon Rahu,,,Sun Mercury Venus,Mars Jupiter
,Ketu,,,,Saturn,Moon,Rahu,,Sun,Mercury Venus Jupiter,Mars
,Ketu,,,,Saturn,Moon,Rahu,,Sun Venus,Mercury Jupiter,Mars
Ketu,,,,,Saturn,Moon Rahu,,Sun,Mercury Venus Jupiter,Mars,
Ketu,,,,Saturn,Moon,Rahu,,Sun Venus,Mercury Jupiter,Mars,
,,,,Saturn,Moon Rahu,,,Sun Mercury Venus,Mars Jupiter,,Ketu
,,,Saturn,Moon,Rahu,,Sun Venus,Mercury Jupiter,Mars,,Ketu
,,,Saturn,Moon Rahu,,,Sun Mercury Venus,Mars Jupiter,,Ketu,
,,Saturn,,Moon Rahu,,Sun Venus,Mercury Jupiter,Mars,,Ketu,
,,Saturn,Moon,Rahu,,Sun Mercury Venus,Jupiter,Mars,,Ketu,
,,Saturn,Moon Rahu,,Sun,Mercury Venus Jupiter,Mars,,Ketu,,
,Saturn,Moon,Rahu,,Sun Venus,Mercury Jupiter,Mars,,Ketu,,
,Saturn,Moon Rahu,,,Sun Mercury Venus,Mars Jupiter,,Ketu,,,
Saturn,Moon,Rahu,,Sun Venus,Mercury Jupiter,Mars,,Ketu,,,
Saturn,Moon Rahu,,,Sun Mercury Venus,Mars Jupiter,,Ketu,,,,
Moon,Rahu,,Sun Venus,Mercury Jupiter,Mars,,Ketu,,,,Saturn
Moon Rahu,,Sun,Mercury Venus Jupiter,Mars,,Ketu,,,,,Saturn
